id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,review_scores_rating,estimated_occupancy_l365d,price,minimum_nights,maximum_nights,number_of_reviews_ltm,reviews_per_month,estimated_revenue_l365d,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,num_amenities,bedrooms,beds,bathrooms,availability_365,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_is_superhost,host_has_profile_pic,host_identity_verified
2737851,Hermoso Apartamento de 2 Habitaciones,14008869,Brenda,12,7.0,4.45,54,285294.25,1.0,1125.0,9,1.01,15405890.0,Usaquen,4.70525,-74.04303,Entire Rental Unit,Entire Home/Apt,4,43,2.0,3.0,2.0,231,4.53,4.53,4.55,4.5,4.79,4.47,False,True,True
2933520,"2 Bedroom large, light & beautiful, La Candelaria",14930061,Charlotte,12,12.0,4.73,0,179095.05,30.0,1125.0,0,2.26,0.0,Candelaria,4.59333,-74.07287,Entire Rental Unit,Entire Home/Apt,5,27,2.0,3.0,1.0,365,4.76,4.66,4.86,4.81,4.84,4.73,False,True,True
2969487,Convenient apt in best neighborhood,10300515,Victoria,12,12.0,,0,186471.68,30.0,1125.0,0,0.0,0.0,Usaquen,4.69814,-74.03737,Entire Rental Unit,Entire Home/Apt,2,8,1.0,1.0,1.0,364,,,,,,,False,True,True
2978779,EXOTIC! 3bed/2bath 80 mts WIFI,12186625,German,12,12.0,4.69,0,158175.87,30.0,360.0,0,0.41,0.0,Usaquen,4.7264,-74.03331,Entire Rental Unit,Entire Home/Apt,6,24,3.0,4.0,2.0,363,4.86,4.63,4.88,4.9,4.81,4.88,False,True,True
3009154,"Lindo aparta-estudio 2, El Lago Bog",13316942,Margarita,12,12.0,4.94,0,386098.33,3.0,1125.0,0,0.64,0.0,Chapinero,4.66651,-74.05709,Entire Rental Unit,Entire Home/Apt,2,28,1.0,1.0,1.0,363,4.94,4.98,4.99,5.0,4.89,4.89,False,True,True
3009157,"Lindo aparta-estudio, El lago, BOG",13316942,Margarita,12,12.0,4.92,0,399412.0,3.0,1125.0,0,0.35,0.0,Chapinero,4.66676,-74.05707,Entire Rental Unit,Entire Home/Apt,2,8,1.0,1.0,1.0,364,4.96,4.96,4.96,4.94,4.92,4.94,False,True,True
3043690,Room with a private,15499337,Sofia,12,11.0,4.75,0,92182.4,30.0,1125.0,0,0.06,0.0,Chapinero,4.64995,-74.06275,Private Room In Rental Unit,Private Room,2,6,0.0,1.0,1.0,365,4.75,4.75,4.75,4.63,4.63,4.5,False,True,True
3247862,Room Best Location Virrey Park,3775838,Arango-Hosting,13,12.0,4.5,0,129732.67,3.0,365.0,0,0.01,0.0,Chapinero,4.66968,-74.05472,Private Room In Rental Unit,Private Room,1,17,1.0,1.0,2.0,269,5.0,5.0,4.0,4.5,4.5,4.5,False,True,True
3263631,Private and comfortabe room for 2,16503059,Martha,12,12.0,4.97,60,71957.23,30.0,1125.0,1,1.77,4317434.0,Chapinero,4.66427,-74.05629,Private Room In Rental Unit,Private Room,2,21,0.0,1.0,1.0,307,4.97,4.95,4.99,5.0,4.94,4.94,False,True,True
3280643,R Cómoda Habitación  en la Candelaria,16581287,Yaqueline,12,12.0,4.66,42,205412.0,1.0,1125.0,7,1.06,8627304.0,Santa Fe,4.600844860076904,-74.07164001,Private Room In Serviced Apartment,Private Room,2,24,1.0,1.0,1.0,365,4.65,4.78,4.84,4.76,4.77,4.73,False,True,True
3301329,Excellent and cozy room,16671798,Mario,12,12.0,,0,53623.49,30.0,1125.0,0,0.0,0.0,Barrios Unidos,4.67028,-74.07294,Private Room In Home,Private Room,1,12,2.0,2.0,1.0,365,,,,,,,False,True,True
3339447,R Apartaestudio en la Candelaria,16581287,Yaqueline,12,12.0,4.62,6,205412.0,1.0,1125.0,1,0.3,1232472.0,Candelaria,4.600657939910889,-74.07178497,Entire Loft,Entire Home/Apt,2,23,1.0,1.0,1.0,364,4.48,4.72,4.76,4.76,4.79,4.72,False,True,True
3352240,Beau appart 4 pièces quartier chick,16914800,Consuelo,12,11.0,4.75,0,771492.0,4.0,1125.0,0,0.26,0.0,Usaquen,4.70776,-74.03322,Entire Rental Unit,Entire Home/Apt,5,25,3.0,5.0,3.5,356,4.81,4.81,4.89,4.83,4.83,4.77,True,True,True
3357584,Cosy duplex - Charming atmosphere,16880637,Cristian,12,12.0,4.6,0,108907.42,30.0,1125.0,0,0.03,0.0,Teusaquillo,4.6467,-74.06943,Private Room In Home,Private Room,4,7,0.0,1.0,1.0,365,4.6,3.8,4.2,4.2,4.4,4.6,False,True,True
3405613,Fully Renovated Exclusive Artist Studio,17175945,Jaime Andres,11,9.0,5.0,0,556038.33,30.0,1125.0,0,0.03,0.0,Teusaquillo,4.6287,-74.07312,Entire Rental Unit,Entire Home/Apt,6,11,2.0,3.0,2.0,173,5.0,4.67,5.0,5.0,5.0,5.0,False,True,True
3438212,G APARTAESTUDIO EN BOGOTA ZONA G,9836335,Yaqueline,12,12.0,4.76,24,205412.0,1.0,1125.0,4,0.26,4929888.0,Chapinero,4.651576995849609,-74.0578537,Entire Serviced Apartment,Entire Home/Apt,2,25,1.0,1.0,1.0,356,4.7,4.76,4.7,4.82,4.7,4.67,True,True,True
3441757,"Los Andes Hostel, zona rosa",17344914,Carmelo,11,11.0,,0,225594.2,30.0,1125.0,0,0.0,0.0,Chapinero,4.66608,-74.05734,Private Room In Home,Private Room,2,7,1.0,15.0,6.0,365,,,,,,,False,True,True
3461888,"!FREE Airport Pickup, 1 BLOCK TO Transport, Tintal",4418321,Yohana,13,13.0,4.83,120,91301.04,30.0,1125.0,2,0.65,10956125.0,Kennedy,4.64989,-74.14793,Entire Rental Unit,Entire Home/Apt,5,49,2.0,3.0,0.0,170,4.9,4.85,4.91,4.94,4.62,4.8,False,True,True
3486347,106 amazing apartment,17554774,Juliana,11,11.0,4.85,0,127964.34,32.0,1125.0,0,0.14,0.0,Usaquen,4.69171,-74.04869,Entire Rental Unit,Entire Home/Apt,3,24,2.0,3.0,1.0,152,4.95,4.65,5.0,5.0,4.95,4.9,False,True,True
3489408,Excellent location. Cozy studio,12620846,Vicky,12,11.0,4.77,78,132289.0,2.0,1125.0,13,1.59,10318542.0,Suba,4.69798,-74.06015,Entire Guesthouse,Entire Home/Apt,2,34,0.0,1.0,1.0,331,4.84,4.79,4.9,4.88,4.88,4.8,False,True,True
3534527,Habitacion con baño privado,17794856,Johanna,11,11.0,,0,140023.65,30.0,1125.0,0,0.0,0.0,Puente Aranda,4.63571,-74.11064,Private Room In Rental Unit,Private Room,2,9,0.0,1.0,2.0,365,,,,,,,False,True,True
3550496,"Central, Safe and Lovely 3Bed/2Bath",17825521,Adriana,11,11.0,4.8,0,313110.1,30.0,30.0,0,0.03,0.0,Teusaquillo,4.64614,-74.10584,Entire Rental Unit,Entire Home/Apt,5,10,3.0,3.0,2.5,364,4.8,4.8,4.8,4.8,4.8,4.8,False,True,True
3605659,Chapinero. Amplia y acogedora habitación.,18170509,Sandra Santos,11,11.0,4.71,54,48753.06,2.0,1125.0,9,0.41,2632665.0,Chapinero,4.6443,-74.06118,Private Room In Rental Unit,Private Room,2,23,0.0,2.0,1.0,356,4.71,4.63,4.84,4.83,4.76,4.73,False,True,True
3665947,Brand new fully equiped apartment,6815004,Gustavo Y Elena,13,11.0,4.98,0,171575.95,31.0,85.0,0,0.28,0.0,Usaquen,4.68825,-74.04968,Entire Rental Unit,Entire Home/Apt,3,18,1.0,2.0,2.0,364,4.97,4.97,4.95,4.95,4.92,4.95,False,True,True
3676397,Habitación con baño privado.,15499337,Sofia,12,11.0,,0,47972.27,30.0,1125.0,0,0.0,0.0,Candelaria,4.59771,-74.07696,Private Room In Rental Unit,Private Room,1,5,0.0,1.0,1.0,365,,,,,,,False,True,True
3699074,Perfect Condo for Remote Work & Tourism (2BD/2BA),18698337,Maria,11,1.0,,0,153389.88,30.0,90.0,0,0.0,0.0,Suba,4.691337336976687,-74.05904647,Entire Rental Unit,Entire Home/Apt,2,22,2.0,1.0,2.0,358,,,,,,,False,True,True
3731587,Luxurious - Close to everything WTC PARK 93,8662448,Walter,12,11.0,4.83,0,162064.36,30.0,1125.0,0,0.59,0.0,Chapinero,4.67833,-74.0416,Entire Loft,Entire Home/Apt,2,34,0.0,1.0,1.5,358,4.88,4.81,4.82,4.9,4.93,4.73,False,True,True
3750129,"BEAUTIFUL, COZY, PRIVATE BEDROOM",13073807,Felipe,12,10.0,,0,58273.07,30.0,1125.0,0,0.0,0.0,Usaquen,4.73407,-74.0347,Private Room In Home,Private Room,2,9,0.0,1.0,1.0,365,,,,,,,False,True,True
3810984,Excelente apto y ubicación,12149772,Paola,12,11.0,4.92,100,371529.9,10.0,90.0,5,0.35,37152990.0,Chapinero,4.67369,-74.05307,Entire Rental Unit,Entire Home/Apt,6,23,3.0,3.0,2.5,193,4.92,4.84,4.9,4.9,4.98,4.86,True,True,True
3817662,Comfy and warm apartment - 32mts²,6119206,Juan Torres,13,11.0,4.9,30,197804.33,3.0,1125.0,5,0.72,5934130.0,Suba,4.692134076098338,-74.06120695,Entire Rental Unit,Entire Home/Apt,2,34,1.0,1.0,1.0,308,4.94,4.93,4.94,4.88,4.88,4.86,True,True,True
3835915,"Modern Studio Apartment in Chapinero, Bogotá",19745083,Belqui Milena,11,11.0,4.86,12,176338.0,2.0,1125.0,2,1.68,2116056.0,Chapinero,4.64303,-74.06176,Entire Condo,Entire Home/Apt,3,42,1.0,2.0,1.0,359,4.91,4.91,4.88,4.94,4.67,4.86,False,True,True
3860804,3 BR Apartment next Plaza Claro Mall,4077734,AndrÃ©s,13,13.0,4.77,0,120378.8,15.0,730.0,0,0.42,0.0,Fontibon,4.654851,-74.106873,Entire Condo,Entire Home/Apt,6,33,3.0,3.0,0.0,70,4.92,4.81,4.95,4.92,4.95,4.78,False,True,True
3920924,Completely furnished 2bedroom flat,20311155,Martha,11,11.0,,0,466747.03,30.0,1125.0,0,0.0,0.0,Suba,4.69605,-74.06226,Entire Rental Unit,Entire Home/Apt,4,9,2.0,2.0,2.0,365,,,,,,,False,True,True
3950491,Cozy apart around the 93rd Park. Sale long term,6882035,Carmenza,13,11.0,4.6,78,428203.0,2.0,1125.0,13,0.48,33399834.0,Chapinero,4.675102,-74.049522,Entire Condo,Entire Home/Apt,8,52,3.0,5.0,3.0,62,4.73,4.67,4.79,4.83,4.94,4.52,True,True,True
3957246,Apartamento amoblado. Candelaria,910066,AndrÃ©s,14,11.0,4.88,0,676782.5,30.0,1125.0,0,0.07,0.0,Candelaria,4.59977,-74.0741,Entire Rental Unit,Entire Home/Apt,3,2,2.0,1.0,2.0,365,4.88,4.5,4.43,4.38,5.0,5.0,False,True,True
3969460,Excellent Parque 93 3br/apartment!,20570772,Martha,11,11.0,4.99,180,335150.83,30.0,360.0,3,0.51,60327149.0,Chapinero,4.67399,-74.05097,Entire Rental Unit,Entire Home/Apt,4,41,3.0,3.0,2.0,343,4.97,4.97,4.97,4.94,4.99,4.94,True,True,True
4015412,Accomodation in a Big lovely house,16645912,Palacios,12,11.0,,0,89460.2,30.0,100.0,0,0.0,0.0,Usaquen,4.72844,-74.02938,Private Room In Home,Private Room,2,11,0.0,1.0,1.0,365,,,,,,,False,True,True
4016217,Montecarlo calle 80  Noroccidente,5837688,Daniel,13,11.0,4.45,0,81580.55,30.0,1125.0,0,0.08,0.0,Engativa,4.71469,-74.12587,Entire Rental Unit,Entire Home/Apt,4,10,2.0,2.0,2.0,89,4.36,3.91,4.73,4.91,4.55,4.36,False,True,True
4054052,Great Apartment Park 93 for long stay,16011181,Sandra,12,11.0,4.8,240,120900.47,30.0,1125.0,4,0.43,29016113.0,Chapinero,4.67882,-74.05296,Entire Rental Unit,Entire Home/Apt,2,36,1.0,1.0,1.0,249,4.87,4.69,4.92,4.93,4.9,4.7,True,True,True
4060974,Refugio luminoso y acogedor a 3 cuadras Parque 93,21063968,Aura,11,11.0,5.0,108,215340.0,3.0,1125.0,18,0.29,23256720.0,Chapinero,4.67747,-74.05301,Entire Serviced Apartment,Entire Home/Apt,2,19,1.0,1.0,1.0,60,4.98,5.0,5.0,5.0,4.88,4.93,True,True,True
4105168,GD Acogedor y central Apartaestudio Duplex,9836335,Yaqueline,12,12.0,3.33,0,251059.0,1.0,1125.0,0,0.03,0.0,Chapinero,4.649802207946777,-74.05792999,Entire Serviced Apartment,Entire Home/Apt,2,28,1.0,1.0,1.0,356,3.67,3.67,3.67,3.0,5.0,3.67,True,True,True
4116272,Large 1930's Townhouse in downtown Bogotá,3032856,Pedro,13,8.0,5.0,0,180351.0,30.0,60.0,0,0.03,0.0,Santa Fe,4.60874,-74.06902,Private Room In Rental Unit,Private Room,2,31,2.0,2.0,1.0,364,5.0,5.0,5.0,5.0,5.0,5.0,False,True,False
4124934,Apartment with Kitchen,13036194,Camilo,12,12.0,3.0,0,241310.0,1.0,90.0,0,0.03,0.0,Usaquen,4.6903,-74.05127,Room In Boutique Hotel,Hotel Room,2,24,1.0,1.0,2.0,365,2.67,3.33,4.0,3.0,4.67,3.0,False,True,True
4134939,L MODERN APARTMENT LOFT CENTRAL CHAPINERO,1019554,Yaqueline,14,14.0,4.29,6,135800.06,1.0,1125.0,1,0.15,814800.0,Chapinero,4.642200946807861,-74.06423187,Entire Serviced Apartment,Entire Home/Apt,2,28,1.0,1.0,1.0,364,4.14,4.38,4.57,4.67,4.29,4.48,True,True,True
4135104,L Studio apartment Chapinero C,1019554,Yaqueline,14,14.0,3.0,0,135801.0,1.0,1125.0,0,0.02,0.0,Chapinero,4.6420015,-74.0645407,Entire Serviced Apartment,Entire Home/Apt,2,24,1.0,1.0,1.0,364,2.67,4.33,3.0,3.33,3.0,3.0,True,True,True
4144146,GD MODERN DUPLEX APARMENT LOFT WITH TERRACE,9836335,Yaqueline,12,12.0,4.36,0,238506.0,1.0,1125.0,0,0.08,0.0,Chapinero,4.649539947509766,-74.05780029,Entire Serviced Apartment,Entire Home/Apt,2,25,1.0,1.0,1.0,356,4.45,4.64,4.82,4.18,4.45,4.27,True,True,True
4144218,GD MODERN DUPLEX LOFT APARTMENT,9836335,Yaqueline,12,12.0,4.0,0,238506.0,1.0,1125.0,0,0.02,0.0,Chapinero,4.649694919586182,-74.05793762,Entire Serviced Apartment,Entire Home/Apt,2,30,1.0,1.0,1.0,356,4.67,5.0,5.0,4.67,5.0,4.0,True,True,True
4145019,Nice apartment - Northern Bogota,2270263,MarÃ­a Del Pilar,14,11.0,4.69,120,87916.95,30.0,1125.0,2,0.36,10550034.0,Usaquen,4.72456,-74.04088,Entire Rental Unit,Entire Home/Apt,2,26,1.0,1.0,0.0,301,4.8,4.69,4.88,4.78,4.84,4.69,False,True,True
4191278,¡Lindo apartamento en Zona T!,21745094,Maria Beatriz,11,11.0,,0,73901.5,30.0,60.0,0,0.0,0.0,Chapinero,4.66393,-74.05861,Private Room In Rental Unit,Private Room,1,8,0.0,1.0,1.0,365,,,,,,,False,True,True
4196893,R Rooms For Rent in la Candelaria,16581287,Yaqueline,12,12.0,4.65,12,205412.0,1.0,1125.0,2,0.37,2464944.0,Santa Fe,4.600956916809082,-74.07189941,Entire Serviced Apartment,Entire Home/Apt,2,30,1.0,1.0,1.0,365,4.54,4.85,4.73,4.75,4.79,4.79,False,True,True
4226570,Great and comfortable loft,21934673,Maria,11,11.0,,0,259951.99,30.0,1125.0,0,0.0,0.0,Candelaria,4.60075,-74.07014,Entire Loft,Entire Home/Apt,3,0,1.0,2.0,1.5,365,,,,,,,False,True,True
4227200,Beautiful room in Chapinero Alto,21938720,Camilo,11,11.0,4.73,0,89264.84,30.0,1125.0,0,0.08,0.0,Chapinero,4.64642,-74.06166,Private Room In Rental Unit,Private Room,2,25,0.0,1.0,2.0,363,4.64,4.82,4.45,4.91,5.0,4.73,False,True,True
4250868,"Ohh R202, great flat and service",6119206,Juan Torres,13,11.0,4.83,36,239647.33,3.0,1125.0,6,0.56,8627304.0,Suba,4.69164,-74.06134,Entire Rental Unit,Entire Home/Apt,2,41,1.0,1.0,1.5,156,4.93,4.91,4.83,4.71,4.85,4.76,True,True,True
4277298,Suite with private bathroom in Chapinero Alto,22205428,Cecilia,11,11.0,,0,160298.5,2.0,90.0,0,0.0,0.0,Chapinero,4.64754,-74.05559,Private Room In Home,Private Room,2,21,6.0,1.0,1.0,362,,,,,,,False,True,True
4314173,"Centro,vista espectacular, 126 metr",21152167,â¨UMBRAL TEATRO (Carolina)â©,11,10.0,5.0,0,505925.0,2.0,30.0,0,0.04,0.0,Santa Fe,4.60613,-74.06707,Entire Rental Unit,Entire Home/Apt,7,8,4.0,5.0,0.0,365,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
4322056,Habitación con vista al bosque,8164959,Judy,12,11.0,4.67,0,95619.33,30.0,1125.0,0,0.02,0.0,Candelaria,4.5991,-74.06694,Private Room In Rental Unit,Private Room,2,9,0.0,1.0,1.0,365,5.0,4.33,4.67,5.0,5.0,5.0,False,True,True
4363383,Ecosuitesbogota City Flats 602,4830903,Federico Y Ximena,13,13.0,4.5,0,112797.1,30.0,1125.0,0,0.02,0.0,Usaquen,4.6998,-74.05074,Entire Rental Unit,Entire Home/Apt,2,11,1.0,1.0,1.0,347,4.5,4.0,5.0,5.0,5.0,4.5,False,True,True
4363495,Ecosuitesbogota Luxor104 - 511,4830903,Federico Y Ximena,13,13.0,4.67,0,112797.1,30.0,1125.0,0,0.02,0.0,Usaquen,4.69044,-74.05167,Entire Serviced Apartment,Entire Home/Apt,2,15,1.0,1.0,1.0,365,4.67,4.0,4.67,4.33,5.0,5.0,False,True,True
4363550,Ecosuitesbogota Vitra 608,4830903,Federico Y Ximena,13,13.0,4.75,0,120575.3,30.0,1500.0,0,0.04,0.0,Chapinero,4.6783,-74.05532,Entire Rental Unit,Entire Home/Apt,2,3,1.0,1.0,1.0,365,5.0,5.0,5.0,5.0,4.75,4.75,False,True,True
4366314,"Apto PH Remodelado, Santa Barbara 1 Alcoba 2 baños",22554963,Marcela,11,11.0,4.63,60,371664.41,30.0,1125.0,1,0.2,22299865.0,Usaquen,4.70351,-74.05296,Entire Serviced Apartment,Entire Home/Apt,2,40,1.0,2.0,1.5,365,4.81,4.48,4.63,4.7,5.0,4.59,True,True,True
4378207,Beautiful Room North Bogotá,22732085,Tatiana Y John,11,11.0,4.88,0,58273.07,30.0,1125.0,0,0.06,0.0,Usaquen,4.73528,-74.0377,Private Room In Rental Unit,Private Room,2,13,0.0,1.0,1.0,365,5.0,4.71,5.0,5.0,4.86,5.0,False,True,True
4391407,Beautiful priv room in a big house!,22797395,Louis,11,11.0,,0,110269.08,30.0,1125.0,0,0.0,0.0,Candelaria,4.59707,-74.07617,Private Room In Home,Private Room,2,0,0.0,1.0,1.0,365,,,,,,,False,True,True
4403897,Coliving - 30% off monthly - Room 3,23091830,Juan,11,10.0,4.76,60,60382.52,30.0,1125.0,1,0.41,3622951.0,Usaquen,4.68459,-74.04489,Private Room In Rental Unit,Private Room,2,33,1.0,1.0,1.0,191,4.81,4.81,4.95,4.93,4.87,4.85,False,True,True
4437275,Ecosuitesbogota Santa Paula 203,4830903,Federico Y Ximena,13,13.0,,0,105017.77,30.0,1125.0,0,0.0,0.0,Usaquen,4.69001,-74.04436,Entire Rental Unit,Entire Home/Apt,2,4,1.0,1.0,1.0,352,,,,,,,False,True,True
4437938,Ecosuitesbogota Lloyds 308,4830903,Federico Y Ximena,13,13.0,,0,112797.1,30.0,1125.0,0,0.0,0.0,Chapinero,4.67769,-74.04619,Entire Rental Unit,Entire Home/Apt,2,6,1.0,1.0,1.0,353,,,,,,,False,True,True
4438031,Ecosuitesbogota Vitra 503,4830903,Federico Y Ximena,13,13.0,,0,120575.3,30.0,1125.0,0,0.0,0.0,Chapinero,4.67855,-74.05515,Entire Rental Unit,Entire Home/Apt,2,6,1.0,1.0,1.0,339,,,,,,,False,True,True
4462906,Deluxe Suite,13036194,Camilo,12,12.0,4.6,72,261993.0,1.0,90.0,12,0.4,18863496.0,Usaquen,4.69234,-74.04975,Room In Boutique Hotel,Private Room,2,31,1.0,1.0,2.0,343,4.46,4.84,4.72,4.61,4.84,4.53,False,True,True
4484607,"Apto 60 metros, a 5 min  Zona ""T""",23267957,Alfredo,11,11.0,,0,163491.53,30.0,30.0,0,0.0,0.0,Chapinero,4.66142,-74.0493,Private Room In Rental Unit,Private Room,3,9,0.0,2.0,1.0,365,,,,,,,False,True,True
4484785,Cuarto en apto nuevo y con vista,3672978,Emmanuel,13,12.0,,0,156039.53,30.0,1125.0,0,0.0,0.0,Chapinero,4.64445,-74.0524,Private Room In Rental Unit,Private Room,2,6,0.0,1.0,2.0,365,,,,,,,False,True,True
4499361,Suite Platinum Sin desayuno,22339973,â¨93 Luxury Suitesâ©,11,11.0,5.0,0,501061.19,30.0,1125.0,0,0.06,0.0,Chapinero,4.67655,-74.05025,Room In Serviced Apartment,Hotel Room,4,31,2.0,3.0,2.0,365,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
4502587,Comfortable Flat,5473849,Gabriel,13,11.0,,0,55231.06,30.0,1125.0,0,0.0,0.0,Kennedy,4.6143,-74.13138,Private Room In Rental Unit,Private Room,1,0,0.0,1.0,2.0,365,,,,,,,False,True,True
4517902,Beautiful Apartment in Los Rosales,9793765,Julieta,12,11.0,4.59,0,186499.97,30.0,1125.0,0,0.15,0.0,Chapinero,4.64942,-74.04799,Entire Rental Unit,Entire Home/Apt,5,13,2.0,4.0,1.0,364,4.53,4.35,4.59,4.47,4.71,4.47,True,True,True
4556985,Charming Room on the hills,3219519,Juliana,13,11.0,5.0,0,149747.27,30.0,1125.0,0,0.03,0.0,Chapinero,4.64499,-74.05437,Private Room In Rental Unit,Private Room,1,7,0.0,2.0,2.0,364,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
4566360,NUEVO Y COMODO APARTAMENTO,20893908,Julian,11,11.0,,0,312077.77,30.0,1125.0,0,0.0,0.0,Usaquen,4.70365,-74.02774,Entire Rental Unit,Entire Home/Apt,3,6,2.0,1.0,2.0,365,,,,,,,False,True,True
4606440,"Great location apt, north Bogotá",21367378,Nicolas,11,11.0,,0,194479.1,30.0,1125.0,0,0.0,0.0,Usaquen,4.6976,-74.04999,Private Room In Rental Unit,Private Room,2,9,0.0,1.0,1.0,365,,,,,,,False,True,True
4631243,Chapinero. Habitación iluminada y amplia,18170509,Sandra Santos,11,11.0,4.68,0,56173.5,2.0,1125.0,0,0.17,0.0,Chapinero,4.64515,-74.06268,Private Room In Rental Unit,Private Room,2,13,0.0,2.0,1.0,352,4.81,4.5,4.95,4.9,4.71,4.76,False,True,True
4644530,Habitacion espectacular con cama doble,3608638,Gladys Alicia,13,11.0,,0,98795.43,30.0,90.0,0,0.0,0.0,Suba,4.69177,-74.06015,Private Room In Home,Private Room,1,20,0.0,1.0,2.0,172,,,,,,,False,True,True
4644618,Habitación con camas gemelas para dos personas,3608638,Gladys Alicia,13,11.0,4.88,0,68455.95,30.0,360.0,0,0.06,0.0,Suba,4.69118,-74.05864,Private Room In Home,Private Room,2,19,0.0,2.0,1.5,87,5.0,5.0,5.0,5.0,4.88,4.88,False,True,True
4650443,cll 148 cedritos con  parqueadero,5837688,Daniel,13,11.0,4.43,0,67526.58,30.0,1125.0,0,0.05,0.0,Usaquen,4.72501,-74.02689,Entire Rental Unit,Entire Home/Apt,2,23,1.0,1.0,1.0,69,4.43,4.0,4.86,4.86,4.86,4.29,False,True,True
4699242,ALWAYS WELCOME TO BOGOTA,14253348,Gabriel,12,11.0,,0,220408.33,30.0,30.0,0,0.0,0.0,Fontibon,4.66854,-74.12676,Entire Home,Entire Home/Apt,4,9,3.0,3.0,2.0,365,,,,,,,False,True,True
4762939,1 Bedroom (+) 1 Bathroom Studio apartment,3608638,Gladys Alicia,13,11.0,4.67,0,94361.07,30.0,360.0,0,0.03,0.0,Suba,4.69366,-74.0578,Entire Guesthouse,Entire Home/Apt,1,25,1.0,1.0,1.0,87,4.67,4.67,5.0,5.0,5.0,5.0,False,True,True
4795119,Family Luxury Apartment Feels Home,24711292,Bmirentals,11,11.0,4.58,60,120428.77,30.0,365.0,1,0.31,7225726.0,Usaquen,4.714676222976631,-74.03581659,Entire Rental Unit,Entire Home/Apt,14,42,3.0,9.0,2.0,354,4.58,4.81,4.86,4.81,4.79,4.53,False,True,True
4803164,Furnished Flat - Nico ApartaSuites in Rosales,24744674,Nico Apartasuite,11,11.0,4.78,6,460000.0,1.0,1125.0,1,0.07,2760000.0,Chapinero,4.65004,-74.05608,Entire Serviced Apartment,Entire Home/Apt,3,24,1.0,1.0,1.0,359,4.56,4.78,5.0,4.56,5.0,4.78,True,True,True
4821656,universidad javeriana cll 41,5837688,Daniel,13,11.0,5.0,0,99638.89,30.0,1125.0,0,0.02,0.0,Chapinero,4.62781,-74.06658,Entire Rental Unit,Entire Home/Apt,1,13,1.0,1.0,1.0,89,5.0,4.67,5.0,5.0,5.0,5.0,False,True,True
4887314,Estudio artístico,18896771,Luz,11,4.0,4.75,0,177681.5,2.0,5.0,0,0.08,0.0,Teusaquillo,4.63897,-74.07076,Entire Rental Unit,Entire Home/Apt,1,34,1.0,1.0,1.0,88,4.75,5.0,5.0,4.5,4.75,4.75,False,True,True
4894310,Habitación privada,25182807,Catalina,11,11.0,,0,39570.1,30.0,90.0,0,0.0,0.0,Chapinero,4.62893,-74.06703,Private Room In Rental Unit,Private Room,1,8,0.0,1.0,1.0,364,,,,,,,False,True,True
4896276,"TektoHouse ""entre nubes""",25198406,Leo,11,2.0,5.0,48,296706.33,3.0,27.0,8,0.51,14241904.0,Santa Fe,4.618093399999999,-74.0659703,Entire Rental Unit,Entire Home/Apt,5,42,2.0,4.0,2.0,89,5.0,4.9,5.0,5.0,5.0,4.8,True,True,True
4912015,Furnished apartment great location,5837688,Daniel,13,11.0,4.42,60,69689.15,30.0,1125.0,1,0.09,4181349.0,Teusaquillo,4.63868,-74.0679,Entire Rental Unit,Entire Home/Apt,2,27,1.0,1.0,1.0,194,4.5,4.5,4.67,5.0,4.08,4.58,False,True,True
5060410,Comfortable room in a secure zone,26130608,Viviana,11,11.0,,0,70012.97,30.0,1125.0,0,0.0,0.0,Usaquen,4.72416,-74.0322,Private Room In Home,Private Room,2,6,0.0,1.0,1.0,365,,,,,,,False,True,True
5105994,Little paradise,26383639,Diana,11,11.0,5.0,60,37167.55,30.0,1125.0,1,0.1,2230053.0,Teusaquillo,4.62547,-74.07401,Private Room In Loft,Private Room,1,18,1.0,1.0,1.0,296,5.0,5.0,5.0,5.0,5.0,5.0,False,True,True
5162181,Cozy and Spacious 1 BDRM Condo,6025282,Francisca,13,11.0,5.0,0,142617.15,30.0,1125.0,0,0.01,0.0,Santa Fe,4.61865,-74.06792,Entire Rental Unit,Entire Home/Apt,4,7,1.0,3.0,2.0,363,5.0,5.0,5.0,5.0,4.0,5.0,False,True,True
5170274,Bright Studio in Downtown Bogotá!,26254330,Maria,11,11.0,4.97,0,156153.44,30.0,1125.0,0,0.28,0.0,Santa Fe,4.60256,-74.07068,Entire Rental Unit,Entire Home/Apt,3,25,0.0,2.0,1.0,364,5.0,4.95,4.86,5.0,4.65,4.92,False,True,True
5171052,Habitación muy acogedora,26743871,Jorge,11,11.0,,0,97238.4,30.0,1125.0,0,0.0,0.0,Kennedy,4.61832,-74.13065,Private Room In Rental Unit,Private Room,2,0,0.0,1.0,1.0,365,,,,,,,False,True,True
5182399,NEW! COZY place near USAQUEN,26804241,Leonardo,11,10.0,4.79,60,103267.67,30.0,730.0,1,0.37,6196060.0,Usaquen,4.70644,-74.02588,Entire Rental Unit,Entire Home/Apt,3,22,1.0,2.0,1.0,184,4.83,4.81,4.92,4.81,4.83,4.81,False,True,True
